2021-03-11 22:35:06.184 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:35:06.185 [main] INFO  Calculator - [LOGARITHM] - 78.0
2021-03-11 22:35:06.185 [main] INFO  Calculator - [LOGARITHM] - 4.356708826689592
2021-03-11 22:35:06.185 [main] INFO  Calculator - [LOGARITHM] - 169.961
2021-03-11 22:35:06.185 [main] INFO  Calculator - [LOGARITHM] - 5.135568998966652
2021-03-11 22:35:06.185 [main] INFO  Calculator - [LOGARITHM] - 0.451382
2021-03-11 22:35:06.186 [main] INFO  Calculator - [LOGARITHM] - -0.7954412913352835
2021-03-11 22:35:06.186 [main] INFO  Calculator - [LOGARITHM] - -1.578E-5
2021-03-11 22:35:06.186 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:35:06.187 [main] INFO  Calculator - [LOGARITHM] - 159.0
2021-03-11 22:35:06.187 [main] INFO  Calculator - [LOGARITHM] - 5.0689042022202315
2021-03-11 22:35:06.187 [main] INFO  Calculator - [LOGARITHM] - 22.398
2021-03-11 22:35:06.187 [main] INFO  Calculator - [LOGARITHM] - 3.1089716691605016
2021-03-11 22:35:06.187 [main] INFO  Calculator - [LOGARITHM] - 0.7741
2021-03-11 22:35:06.188 [main] INFO  Calculator - [LOGARITHM] - -0.2560542147714693
2021-03-11 22:35:06.188 [main] INFO  Calculator - [LOGARITHM] - -702.922
2021-03-11 22:35:06.188 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:35:06.189 [main] INFO  Calculator - [FACTORIAL] - 5
2021-03-11 22:35:06.189 [main] INFO  Calculator - [FACTORIAL - RESULT] - 120
2021-03-11 22:35:06.189 [main] INFO  Calculator - [FACTORIAL] - -11
2021-03-11 22:35:06.189 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:35:06.190 [main] INFO  Calculator - [FACTORIAL] - 10
2021-03-11 22:35:06.190 [main] INFO  Calculator - [FACTORIAL - RESULT] - 3628800
2021-03-11 22:35:06.190 [main] INFO  Calculator - [FACTORIAL] - -200
2021-03-11 22:35:06.191 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:35:06.191 [main] INFO  Calculator - [SQUARE ROOT] - 25.0
2021-03-11 22:35:06.191 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.0
2021-03-11 22:35:06.192 [main] INFO  Calculator - [SQUARE ROOT] - -300.0
2021-03-11 22:35:06.192 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:35:06.192 [main] INFO  Calculator - [SQUARE ROOT] - 1587.4333312
2021-03-11 22:35:06.192 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 39.84260698297741
2021-03-11 22:35:06.193 [main] INFO  Calculator - [SQUARE ROOT] - -1.578E-5
2021-03-11 22:35:06.193 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:46:03.999 [main] INFO  Calculator - [POWER] - 2.0,10.0
2021-03-11 22:46:04.004 [main] INFO  Calculator - [POWER - RESULT] - 1024.0
2021-03-11 22:46:04.005 [main] INFO  Calculator - [POWER] - 3.7,-1.2
2021-03-11 22:46:04.005 [main] INFO  Calculator - [POWER - RESULT] - 0.20804531060022668
2021-03-11 22:46:04.005 [main] INFO  Calculator - [POWER] - -0.7741,10.0
2021-03-11 22:46:04.006 [main] INFO  Calculator - [POWER - RESULT] - 0.0772628412137455
2021-03-11 22:46:04.008 [main] INFO  Calculator - [POWER] - -1.0,-2.0
2021-03-11 22:46:04.008 [main] INFO  Calculator - [POWER - RESULT] - 1.0
2021-03-11 22:46:12.844 [main] INFO  Calculator - [POWER] - 18.0,1.2
2021-03-11 22:46:12.846 [main] INFO  Calculator - [POWER - RESULT] - 32.08684424338806
2021-03-11 22:46:12.847 [main] INFO  Calculator - [POWER] - 19.961,-0.05
2021-03-11 22:46:12.847 [main] INFO  Calculator - [POWER - RESULT] - 0.8609756823136315
2021-03-11 22:46:12.847 [main] INFO  Calculator - [POWER] - -7.8,2.3
2021-03-11 22:46:12.847 [main] INFO  Calculator - [POWER - RESULT] - NaN
2021-03-11 22:46:12.847 [main] INFO  Calculator - [POWER] - -13.0,-6.0
2021-03-11 22:46:12.848 [main] INFO  Calculator - [POWER - RESULT] - 2.0717621103300337E-7
2021-03-11 22:46:22.571 [main] INFO  Calculator - [SQUARE ROOT] - 4.0
2021-03-11 22:46:22.573 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 2.0
2021-03-11 22:46:22.574 [main] INFO  Calculator - [SQUARE ROOT] - -2.0
2021-03-11 22:46:22.574 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:46:22.574 [main] INFO  Calculator - [SQUARE ROOT] - 31.23
2021-03-11 22:46:22.575 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.588380803059147
2021-03-11 22:46:22.575 [main] INFO  Calculator - [SQUARE ROOT] - -7.891
2021-03-11 22:46:22.575 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:46:22.576 [main] INFO  Calculator - [POWER] - 18.0,1.2
2021-03-11 22:46:22.577 [main] INFO  Calculator - [POWER - RESULT] - 32.08684424338806
2021-03-11 22:46:22.577 [main] INFO  Calculator - [POWER] - 19.961,-0.05
2021-03-11 22:46:22.577 [main] INFO  Calculator - [POWER - RESULT] - 0.8609756823136315
2021-03-11 22:46:22.578 [main] INFO  Calculator - [POWER] - -7.8,2.3
2021-03-11 22:46:22.578 [main] INFO  Calculator - [POWER - RESULT] - NaN
2021-03-11 22:46:22.578 [main] INFO  Calculator - [POWER] - -13.0,-6.0
2021-03-11 22:46:22.578 [main] INFO  Calculator - [POWER - RESULT] - 2.0717621103300337E-7
2021-03-11 22:46:22.579 [main] INFO  Calculator - [LOGARITHM] - 78.0
2021-03-11 22:46:22.579 [main] INFO  Calculator - [LOGARITHM] - 4.356708826689592
2021-03-11 22:46:22.579 [main] INFO  Calculator - [LOGARITHM] - 169.961
2021-03-11 22:46:22.580 [main] INFO  Calculator - [LOGARITHM] - 5.135568998966652
2021-03-11 22:46:22.580 [main] INFO  Calculator - [LOGARITHM] - 0.451382
2021-03-11 22:46:22.580 [main] INFO  Calculator - [LOGARITHM] - -0.7954412913352835
2021-03-11 22:46:22.580 [main] INFO  Calculator - [LOGARITHM] - -1.578E-5
2021-03-11 22:46:22.581 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:46:22.581 [main] INFO  Calculator - [LOGARITHM] - 159.0
2021-03-11 22:46:22.581 [main] INFO  Calculator - [LOGARITHM] - 5.0689042022202315
2021-03-11 22:46:22.582 [main] INFO  Calculator - [LOGARITHM] - 22.398
2021-03-11 22:46:22.582 [main] INFO  Calculator - [LOGARITHM] - 3.1089716691605016
2021-03-11 22:46:22.582 [main] INFO  Calculator - [LOGARITHM] - 0.7741
2021-03-11 22:46:22.582 [main] INFO  Calculator - [LOGARITHM] - -0.2560542147714693
2021-03-11 22:46:22.583 [main] INFO  Calculator - [LOGARITHM] - -702.922
2021-03-11 22:46:22.583 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:46:22.583 [main] INFO  Calculator - [FACTORIAL] - 5
2021-03-11 22:46:22.584 [main] INFO  Calculator - [FACTORIAL - RESULT] - 120
2021-03-11 22:46:22.584 [main] INFO  Calculator - [FACTORIAL] - -11
2021-03-11 22:46:22.584 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:46:22.584 [main] INFO  Calculator - [FACTORIAL] - 10
2021-03-11 22:46:22.585 [main] INFO  Calculator - [FACTORIAL - RESULT] - 3628800
2021-03-11 22:46:22.585 [main] INFO  Calculator - [FACTORIAL] - -200
2021-03-11 22:46:22.585 [main] INFO  Calculator - [FACTORIAL - RESULT] - -1
2021-03-11 22:46:22.585 [main] INFO  Calculator - [SQUARE ROOT] - 25.0
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.0
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT] - -300.0
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT] - 1587.4333312
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 39.84260698297741
2021-03-11 22:46:22.586 [main] INFO  Calculator - [SQUARE ROOT] - -1.578E-5
2021-03-11 22:46:22.587 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:46:22.587 [main] INFO  Calculator - [POWER] - 2.0,10.0
2021-03-11 22:46:22.587 [main] INFO  Calculator - [POWER - RESULT] - 1024.0
2021-03-11 22:46:22.587 [main] INFO  Calculator - [POWER] - 3.7,-1.2
2021-03-11 22:46:22.587 [main] INFO  Calculator - [POWER - RESULT] - 0.20804531060022668
2021-03-11 22:46:22.588 [main] INFO  Calculator - [POWER] - -0.7741,10.0
2021-03-11 22:46:22.588 [main] INFO  Calculator - [POWER - RESULT] - 0.0772628412137455
2021-03-11 22:46:22.588 [main] INFO  Calculator - [POWER] - -1.0,-2.0
2021-03-11 22:46:22.588 [main] INFO  Calculator - [POWER - RESULT] - 1.0
2021-03-13 16:52:10.106 [main] INFO  Calculator - [SQUARE ROOT] - 9.0
2021-03-13 16:52:10.108 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 3.0
2021-03-13 16:52:32.514 [main] INFO  Calculator - [FACTORIAL] - 10
2021-03-13 16:52:32.515 [main] INFO  Calculator - [FACTORIAL - RESULT] - 3628800
2021-03-13 16:52:49.998 [main] INFO  Calculator - [LOGARITHM] - 2.0
2021-03-13 16:52:49.999 [main] INFO  Calculator - [LOGARITHM] - 0.6931471805599453
2021-03-13 16:53:01.494 [main] INFO  Calculator - [POWER] - 5.0,2.0
2021-03-13 16:53:01.494 [main] INFO  Calculator - [POWER - RESULT] - 25.0
